time="2018-07-24T14:21:54+05:30" level=info msg="Using In cluster config."
time="2018-07-24T14:21:54+05:30" level=info msg="unable to load in-cluster configuration, KUBERNETES_SERVICE_HOST and KUBERNETES_SERVICE_PORT must be defined"
time="2018-07-25T15:57:39+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:57:42+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:57:42+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:57:42+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:57:42+05:30" level=info msg="Uploading data"
time="2018-07-25T15:57:42+05:30" level=info msg="Read 0 from buffer\n"
time="2018-07-25T15:58:37+05:30" level=info msg="Data is posted successfully"
time="2018-07-25T15:58:37+05:30" level=info msg="Starting kubewatch controller"
time="2018-07-25T15:58:45+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:58:45+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:58:45+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:06+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Uploading data"
time="2018-07-25T15:59:06+05:30" level=info msg="Read 0 from buffer\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Starting kubewatch controller"
time="2018-07-25T15:59:06+05:30" level=info msg="Data is posted successfully"
time="2018-07-25T15:59:06+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:06+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:45+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Starting kubewatch controller"
time="2018-07-25T15:59:45+05:30" level=info msg="Uploading data"
time="2018-07-25T15:59:45+05:30" level=info msg="Read 0 from buffer\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Data is posted successfully"
time="2018-07-25T15:59:45+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:45+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:55+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Uploading data"
time="2018-07-25T15:59:55+05:30" level=info msg="Read 0 from buffer\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Data is posted successfully"
time="2018-07-25T15:59:55+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:55+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kmcdonough/heimdall-data-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/kube-scheduler-ip-172-20-37-37.us-west-1.compute.internal"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: sirao-test/sym-inventory-service-190-5c4cfd4947-59sx2"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/heimdall-data-1"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-proxy-sym-new-dev-3-wf-monitoring-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/consumer-service-463-79d7cd886d-6ng68"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: tgjul24-4/symphony-2757-8989d6967-gp7kt"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-6pz5w"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-7xzsr"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: abx-callback/automation-service-deployment-138-57ff4668f4-dgsnb"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/sym-inventory-service-190-699798b587-mgt2m"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: qz-sym-0/cerebro-63-2"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: tarakesh-test/lemans-gateway-64fc87fcb9-qjc24"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: junweili/consumer-service-463-f86966c44-d86pj"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: apundlik/ops-zk-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: apundlik/heimdall-data-1"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-61-2.us-west-1.compute.internal"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-z6m8p"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: tgjul24-4/sym-inventory-service-190-67997c4dc6-bhr7m"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-40-196.us-west-1.compute.internal"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/li-agent-lf9v5"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: tarakesh-test/csp-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: abx-callback/cerebro-63-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: abx-inventory-it/cerebro-63-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-8t688"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: blue-demo/cerebro-63-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kmcdonough/pipeline-ui-7c4b89676-zrlhr"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/kube-controller-manager-ip-172-20-37-37.us-west-1.compute.internal"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: qz-cgs-0/heimdall-data-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-nlspn"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: buma/symphony-ui-5dd8f688d6-cxz59"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: abx-inventory-it/provisioning-service-promoted-dev-5cf468c956-qf6q8"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-7rpqd"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: ssinghvi-lemans-postgres/lemans-resources-swati-test-postgres1-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: shij-test2/heimdall-data-2"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/blueprint-ui-788c5659d-b4gw6"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-lnkdp"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: blue-demo/sym-inventory-service-190-54d57949fc-lqmdc"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/etcd-server-events-ip-172-20-37-37.us-west-1.compute.internal"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: qz-sym-0/cerebro-63-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-z56tb"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-nslld"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: be-85/blueprint-ui-5646857fbf-76rzz"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: be-85/sym-inventory-service-190-795d4b4794-tb6c9"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: ssinghvi-test-lemans/lemans-gateway-76db86b977-bnrs4"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-nq7nl"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/heimdall-data-2"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kmcdonough/provisioning-service-promoted-dev-77ff47d8b7-zhwlr"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: junweili/symphony-ui-8b4b765db-nldsh"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: abx-inventory-it/ops-kafka-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: blue-demo/tapestry-service-643-6b69bc5b7c-2vl97"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-dq7x6"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: qz-cgs-0/heimdall-data-1"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: ssinghvi-lemans-postgres/heimdall-data-1"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: buma/heimdall-data-2"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: be-85/heimdall-data-1"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/kube-controller-manager-ip-172-20-33-216.us-west-1.compute.internal"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: istio-system/istio-galley-67c97d7748-2crlt"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: junweili/sym-inventory-service-190-5767d9fff4-rr74n"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: be-85/cerebro-70-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: be-85/tango-vro-gateway-promoted-dev-58d659968f-nhsm2"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: diploma/vault-6c596854cc-j7fg7"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: blue-demo/automation-service-deployment-141-85c9ff45c5-kbrdc"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: qz-sym-0/heimdall-7868fc4f84-w87lp"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-qlhpr"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-slv9c"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: shij-test2/csp-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-self-service-deployment-kops-72/symphony-ui-77bf44b76d-c6hbb"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-z59vk"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-xfwjc"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/heimdall-data-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: blue-demo/vrbc-adapter-deployment-1-1-599-847f8b476f-gz2vp"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-5dpv6"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-cerebro-aws-deploy-new-dev-77/heimdall-data-1"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: istio-system/istio-cleanup-secrets-rjw58"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-4nl6m"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: tgjul24-4/symphony-ui-7c745c9f44-956ch"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/etcd-server-ip-172-20-33-216.us-west-1.compute.internal"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: test-pgeetha/details-v1-86d74b49ff-8l9bd"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/provisioning-ui-ccd4bb467-qn9w4"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-hcfvd"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: tgjul24-4/cerebro-68-2"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-bw24x"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: be-85/heimdall-data-2"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: pipelineui/pipeline-ui-58979bdfcc-qpfn6"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-42-74.us-west-1.compute.internal"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: blue-demo/consumer-service-463-766d85c677-f56cb"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-sszzg"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/li-agent-b7gf5"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: be-85/heimdall-76c44cf69b-2wn79"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: abx-inventory-it/ops-zk-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/li-agent-vg7v4"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: apundlik/ops-kafka-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/cerebro-68-2"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: test-pgeetha/productpage-v1-6c558dc467-gzqw7"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kmcdonough/tapestry-service-kate-689c8749ff-pbc6m"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/li-agent-7xdvd"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-cerebro-aws-deploy-new-dev-77/heimdall-7d795f658f-mfng9"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/heimdall-data-2"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kmcdonough/deployment-ui-7447954b4f-bzzwd"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/li-agent-fbtzk"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: be-85/vrbc-benchmark-store-deployment-1-1-430-574ffd5876-rdmq5"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: ssinghvi-lemans-postgres/csp-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: abx-inventory-it/event-broker-promoted-dev-5f6d4df584-96k2t"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: abx-inventory-it/sym-inventory-service-190-5fb58bf78d-6vtpf"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: be-85/heimdall-data-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/provisioning-service-promoted-dev-86f5cf44df-lcf9s"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: strivedi-test-1/curlpod-9q7dzu"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-wzkgz"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-q8fvh"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: diploma/diploma-tester-c95969549-zvc58"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: abx-callback/ops-kafka-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/deployment-ui-795d7bddb4-vhdjr"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kmcdonough/automation-ui-5b6974bb78-stjkv"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kmcdonough/heimdall-data-1"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/li-agent-9qnv2"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/kube-apiserver-ip-172-20-37-37.us-west-1.compute.internal"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-51-236.us-west-1.compute.internal"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: ssinghvi-lemans-postgres/heimdall-data-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: default/ops-zk-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-xjnzl"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: buma/legato-service-84dcfb979d-ngkbm"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: be-85/ops-zk-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: istio-system/istio-citadel-d4768cc5f-6ntvq"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: ssinghvi-test-lemans/lemans-gateway-76db86b977-988tw"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-d84w6"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-hmlbx"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/li-agent-9h28h"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-8m4pv"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: sfeldstein/cmf-ignite-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-wxrrb"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/li-agent-mcg6w"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/provisioning-ui-64bc68c4dd-85z6z"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-self-service-deployment-kops-72/symphony-2749-59fb949bd6-5fqnq"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/cerebro-68-2"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-2mjgn"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: be-85/csp-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/csp-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/tapestry-service-quorum-5b694498f4-qthsf"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-47-130.us-west-1.compute.internal"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: shij-test2/provisioning-service-promoted-dev-758b984f57-5fx4g"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: abx-callback/extensibility-ui-58b47dfd4c-8zc7q"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/blueprint-ui-687f6bffdb-4hf8f"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: be-85/lemans-gateway-79fc7d576c-v6xkw"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/sym-inventory-service-190-699798b587-g76c8"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: shij-test2/cerebro-70-2"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: abx-callback/heimdall-data-2"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-37-37.us-west-1.compute.internal"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-self-service-deployment-kops-72/symphony-ui-77bf44b76d-msgp4"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/tapestry-service-643-f9ff6cc9d-fcvnr"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/automation-service-deployment-141-5f7cd95676-n6sgr"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: ssinghvi-test-lemans/lemans-gateway-76db86b977-pqgkb"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: be-85/vrbc-transformer-deployment-65c6c974d7-5kvhx"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: abx-callback/abx-service-promoted-dev-55b767444b-xq6jf"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: abx-inventory-it/automation-service-deployment-138-59df55ccd5-rc9x2"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-ltjkr"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/li-agent-gmvds"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-2fdsf"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jaeger/jaeger-collector-649b568f69-7h9jm"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/li-agent-phqpz"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-6nj2f"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: tgjul24-4/symphony-2757-8989d6967-vldjf"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-w9d69"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-63-81.us-west-1.compute.internal"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-self-service-deployment-kops-72/symphony-ui-77bf44b76d-k6x87"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/deployment-ui-77b5794b78-xf9m6"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/cerebro-68-0"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-46-122.us-west-1.compute.internal"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-55-21.us-west-1.compute.internal"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: be-85/event-broker-promoted-dev-758dbdd94f-tsvzc"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: kube-system/li-agent-2j65m"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/automation-service-deployment-141-74d474ff9b-r24rv"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/tapestry-service-quorum-5b694498f4-vlwrv"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-lldxb"
time="2018-07-26T10:41:27+05:30" level=info msg="Processing add to pod: jenkins-self-service-deployment-kops-72/cerebro-63-2"
